
327,Chicago,Suburb,3055,1,2,1958,1,No,12.43,Good,508100,REF-3740
328,Phoenix,Suburb,2186,5,2,1983,3,No,7.18,Good,473600,REF-7418
329,Los Angeles,Urban,3348,4,2,1994,3,No,1.01,Fair,639700,REF-6015
330,Los Angeles,Suburb,2994,4,1,1958,3,Yes,17.46,Excellent,520200,REF-6260
331,Chicago,Urban,3047,5,3,1956,0,Yes,6.77,Fair,607500,REF-4571
332,Los Angeles,Rural,1407,1,1,1965,1,Yes,6.65,Excellent,259500,REF-3505
333,New York,Urban,3470,4,3,1968,0,No,4.2,Good,654200,REF-9598
334,Phoenix,Urban,2709,3,3,1955,0,No,6.09,Good,498500,REF-1415
335,Houston,Rural,2205,5,3,1960,1,No,1.44,Excellent,489400,REF-2954
336,Los Angeles,Suburb,2615,2,3,2010,3,Yes,20.39,Fair,469700,REF-6925
337,New York,Urban,1079,2,3,1991,0,Yes,12.34,Fair,260000,REF-2196
338,Houston,Urban,2827,1,2,1962,0,Yes,17.06,Good,481100,REF-9794
339,Phoenix,Rural,1677,3,1,1961,0,Yes,19.29,Fair,286200,REF-9036
340,Houston,Suburb,1418,4,1,2023,3,No,29.19,Good,316100,REF-3901
341,New York,Urban,1282,2,2,1969,0,Yes,2.51,Fair,286800,REF-9673
342,Houston,Rural,3390,1,3,1999,2,Yes,12.83,Excellent,601900,REF-7900
343,Chicago,Urban,1997,3,1,1985,1,No,7.75,Good,383000,REF-9505
344,Houston,Downtown,3727,3,2,2018,2,Yes,14.56,Poor,645200,REF-6693
345,Los Angeles,Rural,2071,1,2,1986,3,No,27.65,Excellent,339000,REF-9782
346,Los Angeles,Suburb,1134,1,1,1961,0,No,21.86,Fair,200900,REF-8355
347,Chicago,Suburb,1607,4,1,1989,1,No,20.03,Fair,312600,REF-6462
348,New York,Suburb,3489,1,3,2003,0,No,13.52,Fair,587200,REF-3190
349,Los Angeles,Suburb,2375,4,3,1951,3,No,20.3,Good,463000,REF-7748
350,Phoenix,Urban,2061,4,1,1999,1,Yes,1.46,Good,431000,REF-6298
351,Los Angeles,Urban,2628,5,3,1990,2,Yes,17.79,Good,561600,REF-6781
352,Los Angeles,Suburb,,3,2,1994,1,No,16.84,Fair,536300,REF-4379
353,New York,Suburb,3394,3,3,1958,0,Yes,10.73,Excellent,598900,REF-7797
354,Houston,Suburb,3659,3,3,2011,1,No,6.44,Good,676000,REF-7569
355,Los Angeles,Urban,2212,5,2,1996,3,Yes,24.32,Fair,441300,REF-7395
356,Chicago,Suburb,1439,4,3,1954,3,Yes,2.09,Good,351000,REF-7595
357,Houston,Suburb,2169,4,2,1950,1,Yes,2.56,Good,447800,REF-1853
358,Phoenix,Downtown,2708,1,3,1993,3,Yes,13.5,Fair,482200,REF-8042
359,New York,Downtown,1729,5,1,1971,3,Yes,7.95,Fair,365100,REF-2795
360,Phoenix,Suburb,1734,1,3,1987,3,Yes,22.49,Poor,325100,REF-2932
361,Houston,Rural,2775,5,1,1968,2,Yes,19.21,Excellent,510500,REF-8251
362,Houston,Suburb,2461,1,1,1980,0,No,23.29,Good,371700,REF-6692
363,Houston,Downtown,2526,2,1,2016,3,No,10.08,Fair,452800,REF-6311
364,Phoenix,Rural,1893,3,1,1991,1,No,22.35,Fair,363000,REF-4085
365,Houston,Rural,2316,3,1,1975,3,Yes,25.94,Good,398900,REF-6734
366,Phoenix,Suburb,1761,4,2,1962,2,Yes,10.69,Good,375900,REF-6510
367,Houston,Downtown,3212,2,2,2007,1,No,10.53,Good,554700,REF-5285
368,Chicago,Downtown,3328,3,2,1967,0,No,27.05,Excellent,558600,REF-7391
369,Houston,Rural,1023,4,1,2016,1,Yes,1.97,Good,305500,REF-9073
370,Phoenix,Suburb,1756,2,3,1952,1,No,10.83,Good,313700,REF-2573
371,Los Angeles,Urban,1303,3,2,2004,1,No,4,Fair,311600,REF-5384
372,Houston,Urban,1980,1,3,2007,1,No,1.35,Excellent,410100,REF-9218
373,Los Angeles,Downtown,2433,5,3,2012,3,No,3.83,Fair,548700,REF-4475
374,Chicago,Urban,1340,2,1,2001,0,Yes,13.22,Fair,252800,REF-5916
375,New York,Downtown,1763,4,1,1973,3,No,20.77,Good,348400,REF-9948
376,Chicago,Downtown,1697,2,1,2021,2,No,9.03,Poor,322500,REF-3718
377,Houston,Downtown,2666,4,2,1958,2,No,25.57,Fair,462700,REF-8178
378,Los Angeles,Urban,2555,2,1,1986,1,No,13.41,Good,431000,REF-4379
379,Los Angeles,Downtown,1923,4,2,2002,3,Yes,29.06,Fair,402500,REF-8168
380,Phoenix,Rural,2641,3,2,1973,3,No,28.65,Fair,428300,REF-2298
381,Los Angeles,Suburb,,1,2,1970,0,No,23.31,Good,311900,REF-6227
382,Phoenix,Suburb,2283,3,2,1989,0,No,28.01,Good,413200,REF-7329
383,New York,Downtown,3839,1,1,2011,0,No,21.36,Fair,613200,REF-8539
384,Houston,Suburb,3572,3,2,2019,3,No,26.92,Excellent,612400,REF-6637
385,Phoenix,Urban,1460,3,1,2018,0,Yes,7.48,Poor,326200,REF-6898
386,New York,Urban,3164,2,1,1963,0,No,10.69,Good,511800,REF-7033
387,Los Angeles,Suburb,3149,5,2,1991,0,No,22.71,Poor,591800,REF-5365
388,Los Angeles,Urban,1581,4,1,1999,1,Yes,13.02,Good,346800,REF-1259
389,New York,Suburb,3155,4,3,2010,2,No,25.2,Fair,609100,REF-6885
390,Los Angeles,Suburb,,4,1,1953,2,Yes,26.39,Fair,644800,REF-2208
391,New York,Suburb,1602,1,1,2021,3,No,9.34,Fair,301100,REF-6040
392,Phoenix,Downtown,1766,4,2,1966,3,Yes,24.79,Good,327200,REF-7864
393,Phoenix,Suburb,3314,4,2,,1,Yes,5.05,Good,643800,REF-8620
394,New York,Downtown,2717,2,1,1997,2,No,10.36,Fair,476300,REF-9373
395,Phoenix,Suburb,2941,3,2,1993,0,Yes,15.78,Excellent,531400,REF-1555
396,Phoenix,Suburb,2772,4,3,1994,0,No,7.18,Fair,537300,REF-2317
397,Phoenix,Suburb,2813,5,3,1982,3,Yes,17.59,Good,562200,REF-3214
398,Chicago,Urban,1439,4,2,1980,2,Yes,17.57,Fair,325100,REF-1045
399,Houston,Downtown,3338,1,1,1996,3,No,6.6,Good,573400,REF-5822
400,Los Angeles,Downtown,3436,1,3,1955,3,Yes,23.97,Good,540400,REF-5294
401,Chicago,Suburb,,1,3,2021,0,No,19.13,Good,410300,REF-6567
402,Phoenix,Suburb,2465,4,1,2020,0,Yes,9.87,Fair,485300,REF-1516
403,New York,Urban,1275,2,2,1983,2,Yes,7.35,Fair,290100,REF-3027
404,Phoenix,Urban,2911,5,3,2002,3,No,26.42,Good,588600,REF-1948
405,Houston,Urban,,4,1,1963,1,No,25.15,Fair,524700,REF-6850
406,Phoenix,Downtown,2450,2,1,1965,2,Yes,7.28,Fair,438200,REF-3454
407,New York,Downtown,3399,2,3,1992,3,No,1.55,Fair,625300,REF-5657
408,Houston,Downtown,2233,4,2,2022,2,No,24.23,Fair,447300,REF-7318
409,Phoenix,Suburb,2952,4,3,2023,2,Yes,18.66,Fair,584000,REF-2858
410,Houston,Downtown,1684,2,1,1961,2,Yes,3.48,Excellent,315400,REF-9220
411,Los Angeles,Rural,2481,2,3,2019,1,No,17.83,Good,482300,REF-5800
412,Los Angeles,Rural,2361,2,2,1968,1,Yes,13.84,Good,393700,REF-7118
413,Phoenix,Urban,2680,4,1,1990,0,No,23.35,Fair,461300,REF-5891
414,Houston,Downtown,2204,2,2,2002,0,No,6.67,Good,401400,REF-6333
415,New York,Rural,2395,1,3,1978,3,No,13.87,Good,411500,REF-9601
416,Phoenix,Urban,3161,4,3,2019,2,No,5.11,Good,656600,REF-9104
417,Los Angeles,Downtown,2151,1,2,2008,3,No,28.75,Poor,339300,REF-3670
418,Los Angeles,Suburb,1215,3,3,2013,0,No,23.47,Excellent,267500,REF-5694
419,Phoenix,Rural,3900,4,2,1973,1,Yes,22.23,Good,662700,REF-9854
420,Houston,Suburb,3605,3,3,1965,0,No,20.86,Excellent,641100,REF-5640
421,Los Angeles,Downtown,1466,2,2,2001,3,Yes,12.99,Poor,323900,REF-7310
422,Houston,Rural,3052,2,2,1955,0,No,27.74,Fair,503000,REF-5136
423,Los Angeles,Downtown,2098,5,1,1986,3,Yes,2.65,Fair,471600,REF-7713
424,Los Angeles,Suburb,2711,2,1,1953,3,Yes,24.2,Good,452500,REF-5119
425,Chicago,Rural,2735,3,2,1987,3,Yes,6.85,Fair,491100,REF-8587
426,Los Angeles,Suburb,2312,2,3,1990,3,No,10.06,Excellent,426300,REF-7111
427,New York,Downtown,1873,4,3,1963,0,Yes,15.82,Excellent,383300,REF-6180
428,Phoenix,Downtown,1948,2,3,2020,3,Yes,23.59,Good,379600,REF-1725
429,Phoenix,Suburb,1767,5,2,2000,3,No,25.24,Good,384100,REF-4393
430,Houston,Rural,1835,2,2,2014,2,Yes,17.72,Good,356600,REF-6676
431,Los Angeles,Suburb,2446,3,2,2001,3,Yes,12.39,Good,483100,REF-8725
432,New York,Downtown,1927,3,2,1979,0,No,28.42,Fair,320900,REF-9566
433,Houston,Suburb,3046,2,1,2006,3,Yes,7.77,Good,535300,REF-1248
434,Chicago,Downtown,3690,3,2,1979,1,Yes,24.19,Excellent,626600,REF-2543
435,Houston,Suburb,,3,3,1991,1,No,18.56,Fair,401900,REF-2820
436,Houston,Rural,2692,5,1,1960,3,Yes,11.62,Excellent,516400,REF-2194
437,Los Angeles,Rural,2900,4,3,,1,Yes,0.54,Poor,600300,REF-3954
438,Chicago,Suburb,2878,5,2,1973,1,Yes,13.67,Fair,559800,REF-9273
439,Houston,Suburb,,1,1,1988,0,Yes,8.66,Fair,465900,REF-8605
440,New York,Rural,3094,5,2,2021,2,No,3.58,Fair,649700,REF-2528
441,New York,Downtown,2886,2,1,1967,1,No,2.72,Excellent,508000,REF-7914
442,Phoenix,Rural,1510,4,3,1994,1,No,10.75,Excellent,372600,REF-8053
443,Chicago,Downtown,3195,2,2,1961,2,No,18.64,Good,541600,REF-3389
444,Chicago,Suburb,3210,1,2,1998,2,Yes,25.21,Excellent,543400,REF-2970
445,Phoenix,Suburb,1889,4,1,1980,1,No,5.92,Fair,412100,REF-7061
446,Houston,Downtown,2530,3,1,1971,3,No,13.03,Fair,459700,REF-6530
447,Chicago,Suburb,3047,5,2,1993,1,Yes,12.06,Good,586500,REF-9046
448,New York,Downtown,2333,2,1,2013,3,Yes,15.65,Excellent,424400,REF-9558
449,New York,Urban,3358,1,2,1974,3,Yes,24.38,Poor,538600,REF-5107
450,Los Angeles,Rural,,3,1,2000,3,No,16.83,Excellent,749700,REF-2910
451,Chicago,Urban,1871,5,3,1956,2,Yes,25.48,Good,379700,REF-4117
452,Houston,Downtown,1395,3,1,1955,1,Yes,15.8,Excellent,279200,REF-3372
453,Phoenix,Rural,2743,5,3,1973,1,Yes,18.31,Fair,556300,REF-4680
454,Phoenix,Downtown,3077,4,1,,0,No,13.4,Good,533600,REF-1732
455,Houston,Rural,2315,3,1,1958,2,No,24.78,Good,371700,REF-1827
456,Los Angeles,Rural,3663,3,2,1985,0,No,27.75,Good,631200,REF-3315
457,Phoenix,Rural,1429,3,1,1989,0,No,19.35,Fair,270300,REF-7497
458,Chicago,Rural,3054,4,1,1973,3,No,24.71,Excellent,551200,REF-5317
459,Los Angeles,Downtown,2015,1,3,1997,2,No,2.24,Excellent,395100,REF-6440
460,Chicago,Rural,3876,5,1,2012,0,No,27.23,Poor,691700,REF-3452
461,New York,Rural,4094,3,2,2018,1,Yes,6.07,Fair,744000,REF-4242
462,Los Angeles,Urban,1887,4,3,2002,0,Yes,8.07,Good,420200,REF-2425
463,Phoenix,Suburb,2060,1,2,2003,2,Yes,2.07,Good,415200,REF-5419
464,Los Angeles,Suburb,3188,5,2,1991,1,No,28.98,Good,579600,REF-2999
465,Los Angeles,Urban,2190,4,2,1994,1,No,25.63,Poor,423100,REF-4770
466,Los Angeles,Urban,2464,5,2,1963,1,Yes,27.44,Good,434500,REF-6462
467,Los Angeles,Downtown,2520,3,3,,3,Yes,25.49,Good,439000,REF-9009
468,Chicago,Downtown,964,1,1,1955,1,No,14.65,Fair,182700,REF-4628
469,New York,Downtown,2489,4,2,1956,3,No,27.76,Good,443700,REF-7599
470,Houston,Urban,1948,1,3,1986,3,No,29.1,Fair,321200,REF-2229
471,Los Angeles,Urban,2106,3,2,2002,0,No,15.33,Fair,405700,REF-2915
472,Phoenix,Rural,3655,1,1,1967,0,No,5.68,Good,601600,REF-6929
473,Los Angeles,Downtown,1495,1,3,1987,1,No,19.93,Excellent,299800,REF-5085
474,Phoenix,Downtown,3151,2,3,2008,2,No,29.28,Fair,532700,REF-2205
475,Chicago,Downtown,2277,1,1,1950,1,No,26.23,Fair,353500,REF-6261
476,Phoenix,Suburb,2276,5,3,2017,0,Yes,25.92,Fair,478700,REF-2227
477,Houston,Rural,3132,4,1,1993,1,No,28.05,Fair,550700,REF-9096
478,New York,Downtown,2772,2,3,1996,0,No,26.87,Good,456400,REF-7759
479,Phoenix,Downtown,2956,4,3,1984,1,No,23.4,Good,527500,REF-4124
480,Phoenix,Downtown,3275,4,1,2009,2,Yes,21.69,Poor,597700,REF-1820
481,New York,Suburb,2235,3,1,2001,1,Yes,8.31,Excellent,436300,REF-3796
482,Houston,Suburb,2010,3,3,1957,2,No,18.83,Poor,391400,REF-9383
483,Los Angeles,Urban,1632,2,3,1990,2,Yes,15.88,Excellent,314900,REF-4760
484,Phoenix,Rural,,3,1,1952,1,Yes,25.93,Excellent,306800,REF-8017
485,New York,Urban,4859,3,1,2018,2,Yes,15.01,Good,795700,REF-3570
486,Chicago,Rural,3496,3,3,1963,2,No,4.27,Fair,627600,REF-3626
487,New York,Suburb,1419,4,3,1975,0,No,0.65,Good,361700,REF-9564
488,Chicago,Downtown,1442,2,3,2019,0,No,20.5,Good,312700,REF-8064
489,Houston,Urban,2885,4,1,2007,2,No,16.72,Excellent,525100,REF-7282
490,Los Angeles,Downtown,2938,5,3,1989,3,No,10.26,Good,606000,REF-3768
491,New York,Urban,2939,4,2,2000,1,No,5.48,Good,577300,REF-9140
492,Phoenix,Suburb,2296,5,1,1954,2,No,14.27,Excellent,442500,REF-8418
493,Houston,Suburb,,1,3,1981,1,Yes,3.46,Excellent,447800,REF-8217
494,New York,Suburb,2762,1,1,1950,0,No,10.42,Good,473000,REF-8649
495,Phoenix,Urban,2569,5,2,2003,1,No,11.69,Excellent,529100,REF-2260
496,New York,Rural,,5,1,1960,2,No,14.24,Good,227600,REF-9120
497,Chicago,Urban,2316,4,3,2002,2,No,14.27,Good,491100,REF-5492
498,New York,Rural,1819,5,2,1957,2,No,8.08,Good,399500,REF-7471
499,New York,Urban,2640,2,2,1974,2,No,25.58,Good,416600,REF-9096
500,New York,Urban,4888,1,3,1989,3,No,10.99,Fair,799300,REF-2765
501,Houston,Suburb,2794,1,3,1981,3,No,7.27,Good,499200,REF-1702
502,New York,Downtown,2249,5,3,1977,3,Yes,5.69,Good,495900,REF-1039
503,Phoenix,Downtown,3237,3,1,1952,2,Yes,10.02,Fair,574000,REF-1533
504,Chicago,Rural,2886,3,1,2011,3,No,2.49,Fair,535400,REF-3662
505,Chicago,Downtown,2836,5,1,1976,1,No,1.47,Good,561300,REF-4827
506,New York,Urban,2985,2,3,1994,2,Yes,18.35,Good,539100,REF-1227
507,Houston,Urban,4145,3,3,1974,0,No,18.76,Fair,710100,REF-7323
508,Houston,Suburb,1595,5,1,2010,2,No,16.12,Excellent,379600,REF-4565
509,Phoenix,Suburb,2879,2,2,1993,1,Yes,22.99,Excellent,474100,REF-8924
510,New York,Downtown,1759,2,1,1995,3,No,1.65,Good,328300,REF-4798
511,Chicago,Rural,2944,4,2,1963,2,No,28.11,Fair,510600,REF-4874
512,Houston,Downtown,1765,2,3,1957,3,No,3.3,Excellent,358600,REF-9640
513,New York,Downtown,2166,3,3,1997,2,Yes,20.38,Excellent,428900,REF-8812
514,Houston,Downtown,2264,3,1,1963,1,Yes,4.44,Fair,427300,REF-4525
515,Houston,Downtown,3281,5,1,2014,2,No,26.46,Poor,593100,REF-2753
516,Chicago,Urban,3235,5,3,1956,3,Yes,15.57,Good,592500,REF-4185
517,Los Angeles,Rural,1503,2,1,1998,3,Yes,2.93,Good,309800,REF-2924
518,Phoenix,Urban,2544,1,3,2004,1,Yes,18.69,Fair,433600,REF-9566
519,Phoenix,Rural,1932,4,3,1962,2,No,0.77,Good,433300,REF-2953
520,Chicago,Suburb,1493,1,2,2022,0,Yes,23.39,Good,259600,REF-3894
521,Houston,Downtown,2326,2,1,2005,2,Yes,19.69,Excellent,410700,REF-2424
522,New York,Urban,2253,2,3,2005,1,Yes,6.77,Good,474900,REF-9171
523,Houston,Rural,4441,1,1,1964,0,No,11.56,Good,687100,REF-8062
524,Chicago,Suburb,2846,4,2,2006,1,Yes,0.73,Excellent,557500,REF-7734
525,Phoenix,Suburb,1398,1,2,2007,2,Yes,20.96,Fair,276400,REF-6058
526,Houston,Downtown,2048,5,1,1984,0,No,10.02,Fair,458700,REF-4964
527,Phoenix,Rural,3317,3,1,1965,1,Yes,17.36,Good,539600,REF-5254
528,New York,Urban,4171,5,3,1957,3,Yes,28.72,Fair,728300,REF-9531
529,Phoenix,Downtown,1231,3,2,1994,0,Yes,9.33,Excellent,298300,REF-7864
530,Phoenix,Urban,996,2,2,1989,0,No,29.71,Poor,188600,REF-2999
531,Los Angeles,Suburb,3997,4,2,2003,1,No,19.17,Fair,684400,REF-3901
532,Los Angeles,Urban,2812,1,1,1963,3,Yes,7.64,Excellent,440400,REF-5536
533,Los Angeles,Urban,1805,4,3,2008,0,Yes,13.38,Good,392000,REF-1820
534,Phoenix,Downtown,2928,1,1,2002,1,Yes,22.34,Good,452900,REF-9601
535,Chicago,Urban,391,5,1,1976,0,Yes,13.67,Fair,173600,REF-4512
536,Phoenix,Downtown,2503,5,1,1996,0,Yes,2.52,Fair,537900,REF-6683
537,Chicago,Suburb,2762,1,3,1955,0,Yes,5.47,Excellent,463500,REF-4493
538,Chicago,Downtown,3239,4,1,2004,3,No,23.84,Fair,561400,REF-3012
539,Los Angeles,Downtown,1689,1,2,1993,2,Yes,19.63,Good,281900,REF-3356
540,Houston,Rural,2569,2,2,1967,2,Yes,17.31,Poor,446600,REF-5220
541,New York,Urban,1760,5,2,1965,3,Yes,5.44,Fair,391300,REF-3718
542,Los Angeles,Suburb,2704,2,3,1961,3,No,25.21,Good,443500,REF-7624
543,Los Angeles,Downtown,1784,5,1,1969,1,Yes,28.84,Excellent,323500,REF-9979
544,Houston,Suburb,,5,3,1994,0,No,1.71,Good,523100,REF-3499
545,New York,Rural,1703,3,1,2013,3,Yes,2.8,Good,402200,REF-7168
546,Phoenix,Urban,3021,2,2,2008,1,Yes,26.6,Good,513200,REF-1205
547,Phoenix,Downtown,3187,2,1,1971,2,Yes,24.56,Good,529700,REF-1901
548,Los Angeles,Urban,2312,3,1,1996,2,Yes,18.73,Good,411800,REF-9694
549,New York,Rural,2531,4,1,1978,2,Yes,28.38,Fair,444900,REF-9347
550,Los Angeles,Rural,1341,2,3,1994,2,Yes,19.57,Fair,291800,REF-8635
551,Chicago,Suburb,2260,1,1,1958,1,No,6.87,Excellent,366000,REF-9938
552,Los Angeles,Downtown,2460,3,1,1973,0,Yes,21.99,Poor,422100,REF-5715
553,Los Angeles,Suburb,4597,2,1,1964,1,Yes,19.55,Fair,721200,REF-1925
554,Phoenix,Rural,1610,4,3,1985,0,Yes,29.58,Good,344400,REF-9715
555,Phoenix,Urban,3671,2,3,1962,2,No,6.81,Good,642000,REF-2119
556,Phoenix,Suburb,3297,5,3,1993,3,Yes,18.14,Good,626900,REF-4854
557,Chicago,Suburb,2725,1,1,2020,3,No,23.51,Fair,440200,REF-4438
558,Phoenix,Urban,3907,3,2,2021,3,Yes,10.5,Excellent,720300,REF-2446
559,New York,Suburb,2798,5,2,1985,0,Yes,11.7,Good,565000,REF-2332
560,Houston,Urban,2811,4,2,2010,2,No,26.69,Excellent,528200,REF-8591
561,New York,Downtown,2458,5,1,,1,No,12.42,Poor,525200,REF-7449
562,New York,Urban,3479,5,2,1976,3,Yes,18.93,Fair,623000,REF-4067
563,Phoenix,Downtown,3377,4,2,1950,0,No,26.73,Fair,586700,REF-1825
564,Houston,Urban,1999,5,2,1983,3,No,6.69,Fair,446800,REF-4939
565,Houston,Rural,1445,3,1,2017,1,Yes,29.47,Poor,284500,REF-9950
566,Houston,Rural,2338,2,2,1970,2,Yes,21.21,Fair,404000,REF-8370
567,Chicago,Downtown,1860,5,2,1982,1,Yes,15.14,Good,397200,REF-8489
568,Phoenix,Downtown,2449,3,1,,2,No,13.21,Good,416400,REF-8198
569,Houston,Rural,3490,2,3,2014,2,Yes,28.65,Good,596200,REF-2981
570,Chicago,Downtown,2134,2,2,1952,2,Yes,6.57,Poor,379200,REF-6054
571,Los Angeles,Urban,2466,5,3,2000,3,No,9.69,Good,528000,REF-8633
572,Los Angeles,Urban,2546,3,2,2003,1,No,9.58,Fair,504200,REF-8688
573,Chicago,Rural,3179,5,1,2023,3,Yes,9.03,Good,604900,REF-7651
574,Chicago,Suburb,,4,3,2008,1,No,14.32,Good,240800,REF-4796
575,Phoenix,Urban,2015,2,3,1955,0,No,29.68,Good,359200,REF-5489
576,Phoenix,Downtown,2669,5,3,1978,0,No,26.72,Excellent,511300,REF-8042
577,Los Angeles,Suburb,3460,2,3,1966,1,Yes,10.17,Excellent,626700,REF-8772
578,Houston,Suburb,2106,3,2,2009,1,Yes,12.97,Good,399200,REF-2323
579,Los Angeles,Urban,999,1,2,1971,1,Yes,20.25,Excellent,210100,REF-3143
580,Houston,Urban,2996,5,3,1973,1,No,1.01,Good,617100,REF-9635
581,Houston,Suburb,1992,5,2,2000,2,Yes,24.69,Excellent,397500,REF-5519
582,Phoenix,Suburb,1548,2,3,1999,3,Yes,26.45,Good,314300,REF-8386
583,New York,Rural,2001,3,3,1960,2,No,25.79,Good,378000,REF-3747
584,New York,Downtown,,4,1,2005,3,No,11.56,Good,485900,REF-2086
585,Chicago,Rural,2016,3,3,2020,3,Yes,14.13,Poor,404100,REF-5459
586,Phoenix,Urban,736,5,2,1991,3,No,0.87,Good,255700,REF-6447
587,Houston,Rural,3218,4,3,1988,2,Yes,12.28,Excellent,626700,REF-9702
588,New York,Rural,3520,3,1,2018,1,Yes,14.08,Good,660100,REF-7873
589,Houston,Rural,3021,1,2,1997,2,Yes,27.26,Poor,493800,REF-8757
590,New York,Rural,1590,2,1,2006,2,No,26.87,Fair,291700,REF-9408
591,New York,Downtown,2339,3,1,,3,No,29,Excellent,379400,REF-1134
592,New York,Downtown,2495,3,3,1969,0,Yes,26.61,Excellent,445800,REF-7135
593,Phoenix,Suburb,2979,1,1,1964,0,Yes,0.74,Fair,491100,REF-5467
594,Los Angeles,Urban,3035,5,1,2018,2,Yes,19.42,Excellent,585900,REF-9740
595,Houston,Rural,1913,2,2,2000,3,Yes,2.51,Excellent,403900,REF-2091
596,Phoenix,Suburb,2566,3,1,2011,2,No,8.54,Fair,489100,REF-7636
597,Phoenix,Suburb,2866,4,3,1986,2,Yes,17.56,Excellent,562700,REF-8926
598,Phoenix,Suburb,3665,3,3,1955,1,Yes,21.17,Fair,627500,REF-7143
599,Phoenix,Downtown,3064,2,3,2020,3,No,19.81,Good,572800,REF-2348
600,Phoenix,Rural,3131,3,1,1975,0,Yes,1.95,Good,553300,REF-7904
601,Chicago,Rural,2567,1,2,1957,0,Yes,3.56,Good,465700,REF-5091
602,Houston,Urban,3628,3,3,2022,0,Yes,4.29,Good,678900,REF-1564
603,Phoenix,Rural,2828,3,1,1953,2,Yes,3.2,Good,507500,REF-5749
604,Houston,Rural,1811,4,3,1970,3,Yes,5.76,Excellent,390200,REF-2279
605,Chicago,Suburb,3623,1,3,1980,1,No,20.81,Excellent,602400,REF-6843
606,Chicago,Urban,3058,1,2,1970,0,No,25.01,Good,483700,REF-6244
607,Houston,Rural,2146,3,3,1974,3,No,12.56,Good,437900,REF-6588
608,New York,Downtown,2116,4,2,1964,0,No,20.94,Poor,379500,REF-2317
609,Los Angeles,Rural,2737,3,1,1984,1,Yes,6.4,Good,504800,REF-5961
610,New York,Suburb,2871,3,3,1998,3,No,29.21,Excellent,520300,REF-2571
611,New York,Downtown,2658,2,1,1992,2,No,10.82,Fair,451200,REF-9403
612,New York,Suburb,2749,2,1,1990,2,No,25.45,Excellent,457400,REF-8230
613,Phoenix,Rural,3860,4,1,1986,0,No,28.39,Excellent,613800,REF-2386
614,Chicago,Downtown,,5,3,2006,0,No,26.01,Good,635600,REF-5756
615,New York,Urban,2653,2,2,1991,3,No,2.48,Good,517700,REF-1420
616,Chicago,Urban,3253,5,3,1996,1,No,19.68,Good,627500,REF-9777
617,Houston,Downtown,1674,1,1,2010,0,No,4.04,Good,310200,REF-2304
618,Los Angeles,Downtown,2818,2,2,1963,3,Yes,0.67,Good,509900,REF-4118
619,Houston,Suburb,3947,2,1,2017,1,No,2.03,Excellent,691000,REF-3719
620,Houston,Downtown,2326,4,2,2002,0,Yes,27.53,Good,456300,REF-9000
621,Phoenix,Suburb,1822,5,3,1983,0,No,27.3,Good,395100,REF-3125
622,Los Angeles,Rural,1978,2,2,,3,No,7.16,Good,388300,REF-7368
623,Houston,Suburb,1628,2,3,1969,0,No,16.64,Poor,319800,REF-4707
624,Houston,Downtown,1872,4,1,2018,2,Yes,28.67,Poor,354200,REF-1600
625,Los Angeles,Downtown,2204,4,2,1979,1,Yes,15.15,Excellent,416800,REF-5818
626,Los Angeles,Rural,1376,5,1,1956,1,No,12.11,Fair,318800,REF-6150
627,Houston,Downtown,,1,2,1985,2,Yes,14.76,Good,390700,REF-3454
628,Los Angeles,Downtown,3222,1,3,1987,3,No,23.81,Good,505700,REF-8712
629,Houston,Urban,,3,2,2001,2,Yes,14.58,Poor,344500,REF-2371
630,Houston,Urban,3715,2,2,1964,2,Yes,23.61,Poor,610700,REF-6600
631,Phoenix,Rural,,5,3,1995,1,Yes,13.24,Excellent,568000,REF-1458
632,New York,Suburb,3324,2,3,1972,3,No,7.93,Good,598800,REF-3324
633,Houston,Urban,1974,5,3,1961,0,Yes,10.13,Good,423900,REF-3723
634,Chicago,Suburb,3184,5,2,,2,Yes,2.8,Excellent,634300,REF-6002
635,New York,Downtown,1626,5,1,1964,2,No,15.17,Fair,347600,REF-9521
636,New York,Urban,3212,2,2,1998,3,Yes,4.87,Fair,576600,REF-1548
637,New York,Rural,2637,4,2,1970,2,No,24.44,Good,470000,REF-2023
638,Phoenix,Rural,2943,2,1,1964,3,No,12.91,Good,467100,REF-7269
639,Houston,Rural,1560,5,3,1963,0,Yes,23.07,Good,352800,REF-1925
640,Phoenix,Urban,1784,3,2,1991,3,No,28.66,Excellent,342100,REF-8571
641,Houston,Suburb,2978,1,1,1964,0,Yes,25.56,Excellent,460800,REF-7666
642,Phoenix,Downtown,1741,5,3,2012,3,Yes,28.57,Poor,394200,REF-7635
643,Phoenix,Suburb,,3,3,2017,2,No,17.25,Fair,551500,REF-7876
644,Chicago,Suburb,1406,4,2,1976,0,Yes,5.38,Excellent,324600,REF-4817
645,Phoenix,Downtown,3179,5,3,2002,2,Yes,28.09,Fair,611400,REF-1674
646,Los Angeles,Downtown,1514,3,3,2001,0,No,26.12,Poor,324600,REF-7400
647,Chicago,Urban,2942,5,1,2012,3,No,26,Good,543800,REF-8245
648,Phoenix,Urban,3001,2,1,,3,Yes,20.95,Good,513000,REF-2162
649,New York,Urban,1943,3,3,2002,3,No,18.94,Good,397200,REF-9841
650,Los Angeles,Urban,2966,2,1,,1,No,0.93,Fair,545900,REF-5165
